Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review,ClientID
144644,2024-04-24,BF8238,Clothing,Male,29,Miami,No,97,0,97,2,194,5,Incredible detailing was clearly evident.,488-90-4373
135608,2023-12-12,BF3942,Clothing,Female,26,Cleveland,No,65,0,65,1,65,4,Premium quality as usual.,177-63-6420
170691,2024-01-26,BF2887,Other,Female,30,Las Vegas,No,10,0,10,2,20,4,Lack of delivery delays is greatly appreciated.,749-41-6055
137504,2024-10-08,BF2887,Ornaments,Male,31,Cardiff,Yes,45,40,85,1,85,2,The promotion quality does not match the product,297-13-1463
146459,2024-01-14,BF0809,Clothing,Male,21,London,Yes,130,40,170,1,170,4,Exquisite craftsmanship here is absolutely appreciated.,129-12-0976
130064,2023-12-22,BF6604,Clothing,Female,22,Mumbai,Yes,65,70,135,1,135,5,The Product exhibits good design.,136-79-2598
191892,2024-11-04,BF6885,Clothing,Female,18,Toronto,Yes,65,25,90,3,270,2,The product had an underwhelming design.,710-45-0932
194282,2024-05-22,BF5238,Other,Male,32,Toronto,Yes,10,25,35,1,35,1,The product is not as advertised.,160-04-0916
169245,2024-06-20,BF0060,Clothing,Male,25,Mumbai,Yes,97,70,167,1,167,4,The product was affordable here compared to other brands.,320-86-7767
187242,2024-05-25,BF2887,Ornaments,Male,27,Mumbai,Yes,20,70,90,1,90,4,Great design is one of the major positives of this product.,685-75-7522
183698,2024-07-24,BF3942,Ornaments,Male,28,Pittsburgh,No,15,0,15,1,15,4,Discount deals was greatly appreciated.,604-16-5697
170722,2024-06-26,BF7814,Ornaments,Female,27,Pittsburgh,No,20,0,20,1,20,5,Incredible detailing was clearly evident.,511-20-0721
120237,2023-11-25,BF6604,Ornaments,Male,18,Glasgow,Yes,45,40,85,3,255,2,There is clear evidence of subpar detailing.,456-96-8821
143957,2024-06-16,BF9724,Ornaments,Male,31,Memphis,No,15,0,15,1,15,3,Average product,467-76-4793
183917,2024-07-24,BF1681,Clothing,Male,31,Manchester,Yes,65,40,105,1,105,5,Premium quality as usual.,320-15-8716
134780,2024-04-06,BF6693,Clothing,Male,28,Cleveland,No,65,0,65,3,195,4,The product was affordable here compared to other brands.,604-16-5697
187049,2024-05-15,BF1681,Ornaments,Male,24,Detroit,No,32,0,32,1,32,5,Lack of delivery delays is greatly appreciated.,297-13-1463
128614,2024-02-27,BF3942,Clothing,Male,32,Portland,No,97,0,97,2,194,5,The product had excellent quality.,856-99-1892
180158,2024-06-21,BF6975,Ornaments,Male,35,New York,No,20,0,20,3,60,3,The handling was questionable but incurred only minute damages.,395-27-7317
194144,2024-01-17,BF8238,Ornaments,Male,18,New York,No,50,0,50,1,50,1,Low quality products are a usual here these days.,851-70-5461
155101,2024-03-25,BF3942,Ornaments,Female,24,Austin,No,20,0,20,1,20,5,Lack of delivery delays is greatly appreciated.,462-69-2057
121439,2024-02-10,BF9289,Clothing,Male,27,London,Yes,100,40,140,1,140,4,The product was delivered quickly.,815-77-6587
187845,2024-04-23,BF0809,Ornaments,Male,25,New Jersey,No,15,0,15,2,30,1,"Unfortunately, the delivery was late.",825-48-9850
166090,2024-07-01,BF9724,Clothing,Female,23,Pittsburgh,No,65,0,65,3,195,5,Discount deals was greatly appreciated.,212-56-4012
138371,2024-06-27,BF3942,Clothing,Male,22,Mumbai,Yes,118,70,188,1,188,4,Lack of delivery delays is greatly appreciated.,844-94-2027
169943,2024-10-25,BF0809,Other,Male,35,Sacramento,No,9,0,9,2,18,5,Lack of delivery delays is greatly appreciated.,201-09-1877
198607,2024-09-29,BF2152,Clothing,Male,33,Portland,No,130,0,130,2,260,5,The Product exhibits good design.,458-97-2093
190655,2024-01-16,BF9878,Ornaments,Female,24,Paris,Yes,20,50,70,1,70,4,Lack of delivery delays is greatly appreciated.,463-78-6418
169762,2023-11-29,BF6167,Other,Female,33,Cardiff,Yes,23,40,63,1,63,5,The delivery team handled the product with care.,410-19-5482
156131,2024-07-20,BF9289,Clothing,Male,19,Memphis,No,100,0,100,1,100,4,Incredible detailing was clearly evident.,536-84-2822
191576,2024-03-02,BF7814,Other,Female,34,New York,No,9,0,9,1,9,5,Great design is one of the major positives of this product.,127-16-9052
187352,2023-12-07,BF5238,Ornaments,Male,28,Paris,Yes,50,50,100,1,100,5,Premium quality as usual.,772-60-1135
151289,2024-02-15,BF8063,Ornaments,Male,20,Dublin,Yes,50,40,90,2,180,5,Lack of delivery delays is greatly appreciated.,582-70-7060
131353,2024-01-25,BF6167,Clothing,Male,31,New Jersey,No,65,0,65,3,195,3,Average product,692-70-4428
150077,2024-09-09,BF6885,Ornaments,Male,27,Manchester,Yes,45,40,85,1,85,4,Exquisite craftsmanship here is absolutely appreciated.,347-33-1184
161467,2023-11-12,BF1772,Other,Male,30,New Delhi,Yes,9,70,79,1,79,5,Discount deals was greatly appreciated.,481-11-9149
194055,2024-01-09,BF2887,Ornaments,Female,20,San Francisco,No,45,0,45,1,45,5,The delivery team handled the product with care.,543-73-8372
170820,2024-05-25,BF5238,Other,Male,34,Miami,No,9,0,9,1,9,2,Clear delays in delivery.,485-10-0773
175482,2024-10-31,BF0060,Clothing,Female,19,Paris,Yes,100,50,150,1,150,5,The product was delivered quickly.,432-32-2679
151018,2024-06-20,BF6693,Ornaments,Female,29,San Antonio,No,15,0,15,1,15,1,"Unfortunately, the delivery was late.",328-37-9085
164955,2024-03-22,BF2887,Ornaments,Male,25,Memphis,No,15,0,15,1,15,4,The Product exhibits good design.,459-75-1300
150523,2023-12-09,BF1681,Clothing,Male,22,Manchester,Yes,97,40,137,4,548,1,The product is not as advertised.,391-59-9825
157724,2023-12-25,BF0103,Other,Female,19,Mumbai,Yes,9,70,79,2,158,2,Careless handling by the delivery team.,534-28-3543
161647,2024-05-11,BF7814,Clothing,Female,35,Glasgow,Yes,65,40,105,2,210,4,The product was affordable here compared to other brands.,639-09-0394
123169,2024-07-09,BF2152,Ornaments,Male,34,San Francisco,No,20,0,20,4,80,3,Had slight delays but the product was in good shape.,687-41-9720
134024,2024-01-13,BF9724,Other,Male,35,Pittsburgh,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.,137-08-8565
135286,2024-11-04,BF9708,Clothing,Female,20,Austin,No,100,0,100,4,400,2,The product is not as advertised.,788-64-7649
192855,2024-01-01,BF6975,Ornaments,Male,20,Paris,Yes,15,50,65,3,195,5,The product had excellent quality.,764-61-9747
196854,2023-11-14,BF3942,Clothing,Male,20,New York,No,65,0,65,1,65,2,The product had an underwhelming design.,294-62-5310
131152,2023-11-12,BF1681,Other,Male,27,San Francisco,No,9,0,9,1,9,1,Never buying from here again.,231-61-5341
133454,2023-11-24,BF9708,Other,Female,25,Las Vegas,No,9,0,9,1,9,1,Never buying from here again.,687-46-1501
170491,2024-06-01,BF1414,Other,Male,20,Mumbai,Yes,23,70,93,2,186,4,The product was affordable here compared to other brands.,737-97-1118
147666,2024-04-25,BF0809,Other,Female,34,Pittsburgh,No,10,0,10,3,30,5,The Product exhibits good design.,806-65-5705
156485,2024-04-24,BF0060,Ornaments,Female,28,New Jersey,No,20,0,20,1,20,3,Had slight delays but the product was in good shape.,644-70-6943
182357,2024-06-27,BF0809,Other,Male,19,San Antonio,No,9,0,9,1,9,5,The product was affordable here compared to other brands.,789-35-2041
176436,2024-06-10,BF7814,Other,Male,29,Mumbai,Yes,9,70,79,1,79,2,Clear delays in delivery.,151-20-7704
195561,2024-08-01,BF7814,Clothing,Male,30,Glasgow,Yes,97,40,137,1,137,5,Premium quality as usual.,573-92-5056
126621,2024-02-11,BF6604,Clothing,Male,23,Miami,No,97,0,97,1,97,2,The product had an underwhelming design.,451-47-4613
190027,2024-01-27,BF1772,Other,Female,23,Austin,No,9,0,9,1,9,3,Average product,399-55-5610
130361,2024-06-06,BF7814,Clothing,Male,30,Sydney,Yes,100,100,200,3,600,4,Lack of delivery delays is greatly appreciated.,415-82-3242
147438,2024-10-11,BF5238,Clothing,Female,27,Liverpool,Yes,100,40,140,2,280,4,The product had excellent quality.,153-73-2125
120639,2024-09-20,BF8063,Other,Male,18,Toronto,Yes,9,25,34,2,68,3,Had slight delays but the product was in good shape.,190-49-1552
171929,2023-12-27,BF5238,Ornaments,Female,20,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.,148-80-2088
181148,2024-06-12,BF7814,Ornaments,Male,35,Sacramento,No,32,0,32,1,32,3,Nothing too special.,423-92-8750
154388,2024-05-25,BF8238,Ornaments,Male,24,Glasgow,Yes,15,40,55,2,110,1,Careless handling by the delivery team.,751-67-9764
151865,2024-07-08,BF0809,Clothing,Male,23,Sydney,Yes,118,100,218,1,218,4,The Product exhibits good design.,383-64-5227
154859,2024-07-12,BF6167,Clothing,Male,22,Detroit,No,97,0,97,3,291,4,The product was delivered quickly.,848-97-9759
156045,2024-01-03,BF6693,Ornaments,Male,19,Miami,No,15,0,15,1,15,1,Never buying from here again.,190-49-1552
128948,2023-11-15,BF8238,Clothing,Male,30,San Francisco,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.,583-76-4860
184076,2023-11-29,BF5238,Clothing,Male,23,Las Vegas,No,97,0,97,2,194,1,The product is not as advertised.,322-98-1573
168167,2024-02-28,BF9878,Ornaments,Female,32,Sacramento,No,15,0,15,5,75,1,Clear delays in delivery.,234-64-5737
184069,2024-09-05,BF6885,Clothing,Female,33,New Jersey,No,97,0,97,4,388,5,Exquisite craftsmanship here is absolutely appreciated.,274-40-2038
193476,2024-07-18,BF9289,Clothing,Male,22,London,Yes,97,40,137,3,411,4,Incredible detailing was clearly evident.,153-73-2125
178055,2023-11-20,BF7814,Clothing,Male,20,New York,No,100,0,100,1,100,3,It was ok.,151-20-7704
181819,2024-06-03,BF6604,Clothing,Male,28,Miami,No,65,0,65,1,65,4,Great design is one of the major positives of this product.,859-68-1550
156114,2024-05-06,BF3942,Clothing,Male,19,Montreal,Yes,65,25,90,1,90,1,Low quality products are a usual here these days.,421-49-5367
186282,2024-01-06,BF9289,Clothing,Male,24,New York,No,97,0,97,1,97,3,Had slight delays but the product was in good shape.,233-09-3469
149961,2024-05-27,BF1681,Ornaments,Male,34,Sydney,Yes,45,100,145,1,145,5,Exquisite craftsmanship here is absolutely appreciated.,555-18-9619
147924,2023-12-16,BF5238,Other,Male,27,Miami,No,9,0,9,2,18,4,The product had excellent quality.,296-73-9406
139159,2024-04-13,BF5238,Ornaments,Male,32,San Francisco,No,32,0,32,1,32,1,There is clear evidence of subpar detailing.,766-43-7236
181087,2024-04-27,BF1772,Ornaments,Female,35,Austin,No,32,0,32,1,32,5,Premium quality as usual.,479-67-5001
181609,2024-08-06,BF9724,Ornaments,Male,19,Memphis,No,15,0,15,1,15,1,Low quality products are a usual here these days.,335-27-9435
143937,2023-12-25,BF6693,Clothing,Male,34,Toronto,Yes,65,25,90,2,180,5,The Product exhibits good design.,443-42-3760
159323,2024-10-23,BF2152,Clothing,Male,33,Miami,No,65,0,65,3,195,5,Exquisite craftsmanship here is absolutely appreciated.,329-37-7949
139315,2023-11-30,BF6975,Clothing,Male,32,Portland,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.,189-29-2238
142872,2023-12-13,BF9289,Clothing,Female,25,Austin,No,130,0,130,4,520,1,Never buying from here again.,535-33-7219
169253,2024-09-21,BF2152,Clothing,Male,33,Cleveland,No,100,0,100,1,100,2,Waste of Money.,389-94-3525
150430,2024-10-17,BF2887,Clothing,Male,30,Pittsburgh,No,97,0,97,1,97,1,Careless handling by the delivery team.,203-21-0359
167259,2024-03-09,BF4831,Ornaments,Male,23,Toronto,Yes,15,25,40,1,40,4,The delivery team handled the product with care.,481-40-7414
156511,2024-06-10,BF0103,Other,Male,23,Toronto,Yes,9,25,34,1,34,5,The delivery team handled the product with care.,274-02-7610
152671,2024-03-06,BF2370,Ornaments,Male,29,Memphis,No,20,0,20,1,20,4,Premium quality as usual.,484-40-5823
191569,2024-05-01,BF9289,Clothing,Male,30,Sacramento,No,100,0,100,1,100,4,The product was delivered quickly.,141-96-0488
123272,2024-06-22,BF0060,Other,Male,27,Las Vegas,No,10,0,10,1,10,4,The Product exhibits good design.,114-14-7579
187622,2023-12-21,BF6604,Ornaments,Male,20,New Jersey,No,15,0,15,1,15,1,Waste of Money.,118-89-3982
161046,2024-02-12,BF8238,Clothing,Male,20,Sacramento,No,97,0,97,1,97,3,It was ok.,114-08-4722
165841,2024-03-10,BF8238,Ornaments,Female,26,Memphis,No,15,0,15,1,15,4,The Product exhibits good design.,488-90-4373
194129,2024-10-21,BF9724,Clothing,Female,20,Sydney,Yes,100,100,200,4,800,1,The product is not as advertised.,531-44-3583
171234,2024-08-31,BF6604,Clothing,Male,28,Austin,No,130,0,130,1,130,3,Average product,897-19-9887
141257,2024-03-06,BF9878,Clothing,Female,27,Detroit,No,100,0,100,1,100,5,The product was delivered quickly.,560-77-6046
195854,2024-04-11,BF9878,Other,Male,19,New Jersey,No,9,0,9,1,9,1,Careless handling by the delivery team.,720-33-0226
156085,2024-03-13,BF5238,Other,Male,32,Detroit,No,23,0,23,1,23,4,Discount deals was greatly appreciated.,201-09-1877
177789,2024-03-13,BF9289,Other,Female,31,Memphis,No,10,0,10,1,10,3,Not as expected.,395-22-2538
173236,2024-06-16,BF1681,Clothing,Female,28,Las Vegas,No,130,0,130,2,260,1,There is clear evidence of subpar detailing.,636-91-5193
166669,2024-08-26,BF0809,Clothing,Female,34,New York,No,97,0,97,1,97,5,Premium quality as usual.,692-70-9285
133725,2024-03-03,BF6885,Clothing,Male,22,Austin,No,65,0,65,1,65,5,The product had excellent quality.,461-78-8869
196376,2024-05-28,BF0060,Ornaments,Female,32,Pittsburgh,No,15,0,15,1,15,4,The delivery team handled the product with care.,796-97-1845
165435,2024-07-30,BF4831,Other,Male,18,Liverpool,Yes,23,40,63,1,63,5,Premium quality as usual.,543-73-8372
195779,2023-11-27,BF6693,Clothing,Male,31,New York,No,65,0,65,2,130,3,Had slight delays but the product was in good shape.,661-57-0833
182168,2024-05-21,BF0060,Clothing,Female,19,Paris,Yes,100,50,150,4,600,5,Incredible detailing was clearly evident.,835-63-4719
185619,2024-07-20,BF1414,Ornaments,Male,23,Austin,No,20,0,20,2,40,1,Waste of Money.,483-78-7667
130884,2023-11-05,BF6885,Clothing,Male,26,Cardiff,Yes,97,40,137,1,137,3,The handling was questionable but incurred only minute damages.,219-78-2729
136153,2024-08-10,BF1414,Ornaments,Male,28,Austin,No,32,0,32,2,64,1,Never buying from here again.,443-62-8317
129079,2024-02-04,BF0060,Ornaments,Male,33,Cardiff,Yes,32,40,72,1,72,5,The product was affordable here compared to other brands.,165-76-8517
187722,2024-10-08,BF6975,Clothing,Male,33,Pittsburgh,No,97,0,97,2,194,5,Exquisite craftsmanship here is absolutely appreciated.,519-36-3156
172390,2024-02-16,BF2370,Ornaments,Male,20,Austin,No,45,0,45,1,45,3,The handling was questionable but incurred only minute damages.,341-89-0072
129580,2024-07-28,BF9708,Clothing,Male,18,New York,No,65,0,65,1,65,1,The product had an underwhelming design.,134-50-0410
181739,2024-10-24,BF6604,Clothing,Male,26,Cardiff,Yes,65,40,105,1,105,4,Premium quality as usual.,509-47-7760
155763,2024-02-01,BF0103,Ornaments,Male,23,Dublin,Yes,15,40,55,2,110,4,The product had excellent quality.,143-93-7463
182066,2024-05-03,BF6604,Clothing,Male,26,San Antonio,No,97,0,97,1,97,5,Exquisite craftsmanship here is absolutely appreciated.,540-34-7974
192654,2024-07-14,BF6167,Clothing,Male,32,Austin,No,97,0,97,3,291,4,The product was affordable here compared to other brands.,233-09-3469
146087,2024-01-14,BF2370,Clothing,Male,22,San Antonio,No,65,0,65,3,195,5,Incredible detailing was clearly evident.,720-33-0226
155755,2024-08-29,BF2370,Ornaments,Female,24,Detroit,No,45,0,45,1,45,4,Discount deals was greatly appreciated.,137-08-8565
185532,2023-12-22,BF9289,Ornaments,Male,28,Portland,No,32,0,32,1,32,3,The handling was questionable but incurred only minute damages.,831-52-4645
142427,2024-10-01,BF0103,Other,Male,31,San Francisco,No,10,0,10,1,10,3,The handling was questionable but incurred only minute damages.,632-43-5054
159799,2024-08-06,BF1772,Clothing,Female,23,San Antonio,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.,189-80-5811
120113,2024-07-22,BF1772,Ornaments,Male,25,New York,No,50,0,50,4,200,4,The product had excellent quality.,325-76-1992
177916,2024-05-20,BF9708,Clothing,Male,28,Cleveland,No,65,0,65,1,65,4,The delivery team handled the product with care.,463-78-6418
139185,2024-05-26,BF5238,Ornaments,Male,21,New Jersey,No,50,0,50,1,50,1,Careless handling by the delivery team.,120-91-2556
162577,2024-05-12,BF0060,Ornaments,Female,21,San Francisco,No,15,0,15,1,15,1,There is clear evidence of subpar detailing.,324-83-1265
146640,2024-07-30,BF6167,Clothing,Male,28,Montreal,Yes,97,25,122,3,366,4,Great design is one of the major positives of this product.,122-21-4442
194002,2024-01-23,BF9708,Clothing,Male,31,Montreal,Yes,65,25,90,1,90,5,Premium quality as usual.,596-99-3739
150579,2024-05-04,BF1414,Clothing,Female,31,Memphis,No,65,0,65,4,260,1,Waste of Money.,288-90-5929
148763,2023-11-28,BF0103,Other,Male,32,Paris,Yes,9,50,59,1,59,2,Clear delays in delivery.,674-90-5490
126802,2023-11-28,BF6167,Clothing,Male,31,Detroit,No,130,0,130,1,130,4,Great design is one of the major positives of this product.,891-51-6544
185404,2024-03-19,BF5238,Ornaments,Male,21,Memphis,No,15,0,15,1,15,1,Waste of Money.,453-79-4784
182611,2023-11-30,BF6885,Clothing,Male,24,New Delhi,Yes,65,70,135,3,405,5,Lack of delivery delays is greatly appreciated.,696-92-5609
129106,2024-01-11,BF2370,Ornaments,Male,22,Memphis,No,15,0,15,1,15,4,Lack of delivery delays is greatly appreciated.,339-54-7906
146195,2024-07-20,BF9708,Ornaments,Male,22,New Delhi,Yes,15,70,85,2,170,4,Lack of delivery delays is greatly appreciated.,220-73-6495
127829,2024-02-01,BF7814,Other,Male,24,Glasgow,Yes,9,40,49,1,49,2,The product is not as advertised.,645-98-9146
139909,2024-07-13,BF9289,Ornaments,Male,18,New York,No,20,0,20,2,40,4,The Product exhibits good design.,387-29-6443
191214,2024-04-16,BF0809,Clothing,Male,35,Detroit,No,130,0,130,3,390,4,The delivery team handled the product with care.,892-30-5854
139784,2024-07-02,BF6885,Clothing,Male,23,Glasgow,Yes,100,40,140,1,140,3,Average product,268-80-2186
190233,2024-01-02,BF5238,Ornaments,Male,33,Montreal,Yes,20,25,45,2,90,4,The delivery team handled the product with care.,234-64-5737
152882,2024-08-20,BF9724,Clothing,Female,23,Dublin,Yes,65,40,105,1,105,4,The delivery team handled the product with care.,419-72-7900
167491,2024-02-25,BF4831,Ornaments,Male,33,New York,No,15,0,15,2,30,4,The product was affordable here compared to other brands.,369-59-1525
187735,2024-01-23,BF4831,Ornaments,Male,33,Sacramento,No,45,0,45,1,45,5,Discount deals was greatly appreciated.,606-98-3333
172615,2024-08-09,BF6167,Other,Male,32,New York,No,10,0,10,2,20,5,The product was affordable here compared to other brands.,489-52-3995
121551,2023-11-28,BF1414,Clothing,Male,25,Austin,No,65,0,65,1,65,1,"Unfortunately, the delivery was late.",395-77-5892
146779,2024-10-08,BF6693,Other,Male,34,Detroit,No,23,0,23,1,23,5,Premium quality as usual.,102-32-0254
142233,2023-11-09,BF2370,Clothing,Male,21,Dublin,Yes,65,40,105,1,105,2,The product is not as advertised.,231-61-5341
158331,2024-07-24,BF2887,Ornaments,Female,31,Austin,No,45,0,45,1,45,5,Incredible detailing was clearly evident.,632-43-5054
131228,2024-07-14,BF0809,Clothing,Male,19,Liverpool,Yes,65,40,105,1,105,5,Great design is one of the major positives of this product.,194-46-8996
126005,2024-07-05,BF4831,Clothing,Male,27,Memphis,No,65,0,65,1,65,4,Great design is one of the major positives of this product.,728-57-8450
168766,2024-10-01,BF3942,Clothing,Female,21,Memphis,No,130,0,130,1,130,3,Average product,141-53-7827
185226,2024-06-08,BF6885,Ornaments,Male,18,Memphis,No,15,0,15,1,15,2,Clear delays in delivery.,119-93-4948
191765,2024-03-09,BF1772,Other,Female,19,Portland,No,23,0,23,2,46,4,The product had excellent quality.,364-43-4994
156208,2024-06-07,BF1681,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,4,The product had excellent quality.,505-87-5419
159273,2024-07-04,BF7814,Other,Male,25,Cleveland,No,9,0,9,3,27,4,Incredible detailing was clearly evident.,395-77-5892
179167,2024-06-02,BF9289,Clothing,Female,34,Las Vegas,No,100,0,100,1,100,5,The Product exhibits good design.,462-95-8476
176297,2023-11-10,BF1772,Clothing,Male,18,Manchester,Yes,65,40,105,1,105,4,Incredible detailing was clearly evident.,311-11-5380
146155,2024-10-28,BF0060,Ornaments,Male,20,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.,600-46-5334
155243,2024-09-25,BF9289,Other,Male,19,Cleveland,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.,802-45-3950
126833,2023-12-19,BF9724,Clothing,Female,23,San Antonio,No,97,0,97,1,97,5,Exquisite craftsmanship here is absolutely appreciated.,156-89-0316
138140,2024-06-03,BF9708,Clothing,Female,30,Cleveland,No,65,0,65,2,130,5,The delivery team handled the product with care.,162-47-6207
180682,2024-08-29,BF0809,Ornaments,Female,29,Glasgow,Yes,15,40,55,1,55,5,The Product exhibits good design.,794-86-8928
141942,2024-11-01,BF6604,Clothing,Male,23,Sacramento,No,118,0,118,5,590,4,The delivery team handled the product with care.,136-79-2598
136425,2023-12-29,BF8238,Clothing,Female,28,New Delhi,Yes,100,70,170,3,510,5,The delivery team handled the product with care.,884-90-9280
135748,2024-08-09,BF6975,Ornaments,Female,22,San Antonio,No,45,0,45,2,90,3,Expected much better,190-49-9590
184772,2024-03-31,BF6975,Other,Female,31,Dublin,Yes,9,40,49,2,98,4,The Product exhibits good design.,256-22-5297
126108,2024-05-08,BF2370,Ornaments,Male,29,Pittsburgh,No,50,0,50,1,50,5,Lack of delivery delays is greatly appreciated.,596-99-3739
167925,2024-03-15,BF9724,Clothing,Male,22,Paris,Yes,65,50,115,1,115,3,The handling was questionable but incurred only minute damages.,623-81-2701
193102,2024-05-06,BF1772,Clothing,Male,26,Manchester,Yes,65,40,105,3,315,3,The handling was questionable but incurred only minute damages.,343-40-8685
182124,2023-12-13,BF2887,Clothing,Male,35,San Antonio,No,97,0,97,1,97,4,Lack of delivery delays is greatly appreciated.,296-73-9406
191386,2024-06-29,BF3942,Clothing,Female,23,Pittsburgh,No,97,0,97,1,97,1,Waste of Money.,682-62-9722
167497,2024-06-09,BF7814,Clothing,Female,23,New Jersey,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.,171-11-6432
156249,2024-01-03,BF0060,Other,Male,30,Cleveland,No,10,0,10,1,10,4,Exquisite craftsmanship here is absolutely appreciated.,112-08-7671
176926,2024-06-09,BF9724,Clothing,Male,29,London,Yes,65,40,105,3,315,1,Low quality products are a usual here these days.,767-16-6191
157176,2024-06-03,BF6975,Other,Male,30,San Francisco,No,23,0,23,3,69,1,The product had an underwhelming design.,739-50-9332
174784,2024-10-19,BF6885,Clothing,Female,35,Cardiff,Yes,65,40,105,1,105,5,The Product exhibits good design.,868-65-0316
187005,2024-09-24,BF3942,Clothing,Female,30,Dublin,Yes,65,40,105,1,105,4,The delivery team handled the product with care.,295-95-1736
182082,2024-04-21,BF1772,Clothing,Female,21,San Antonio,No,118,0,118,1,118,4,Premium quality as usual.,462-95-8476
188021,2024-02-02,BF1772,Ornaments,Male,31,Liverpool,Yes,15,40,55,3,165,5,Premium quality as usual.,412-79-9067
172829,2024-01-20,BF6975,Ornaments,Male,23,New Jersey,No,15,0,15,1,15,5,The delivery team handled the product with care.,453-96-9291
144397,2024-08-07,BF6975,Clothing,Male,31,Glasgow,Yes,97,40,137,1,137,5,Exquisite craftsmanship here is absolutely appreciated.,119-93-4948
175120,2024-08-19,BF6604,Clothing,Male,28,San Francisco,No,65,0,65,1,65,2,The product is not as advertised.,111-53-2088
159992,2024-05-01,BF2152,Ornaments,Female,23,Austin,No,20,0,20,1,20,2,Never buying from here again.,235-15-8763
183499,2023-12-29,BF8238,Ornaments,Female,26,Mumbai,Yes,20,70,90,2,180,5,Incredible detailing was clearly evident.,720-33-0226
188257,2024-10-30,BF2887,Clothing,Male,25,Sacramento,No,130,0,130,1,130,4,The product was affordable here compared to other brands.,394-52-5024
160547,2023-12-13,BF2152,Ornaments,Male,34,Cardiff,Yes,45,40,85,1,85,3,Average product,606-98-3333
132153,2024-07-06,BF1772,Clothing,Male,31,New Jersey,No,65,0,65,1,65,3,Expected much better,798-36-0348
196236,2024-01-03,BF0060,Clothing,Female,23,Las Vegas,No,65,0,65,1,65,4,Discount deals was greatly appreciated.,462-69-2057
178213,2023-11-09,BF9708,Clothing,Male,29,Sacramento,No,97,0,97,2,194,5,Lack of delivery delays is greatly appreciated.,294-24-8615
195999,2023-12-05,BF2887,Other,Female,34,San Antonio,No,10,0,10,1,10,4,Incredible detailing was clearly evident.,243-14-3043
166626,2024-05-12,BF9724,Ornaments,Male,18,Manchester,Yes,15,40,55,2,110,3,The handling was questionable but incurred only minute damages.,413-84-7600
142896,2023-12-24,BF2152,Other,Male,26,New York,No,9,0,9,2,18,1,Careless handling by the delivery team.,172-83-4339
180102,2024-06-20,BF0060,Clothing,Female,19,Liverpool,Yes,97,40,137,1,137,5,Great design is one of the major positives of this product.,132-43-5420
179482,2024-01-10,BF0809,Clothing,Male,28,San Francisco,No,65,0,65,2,130,5,Exquisite craftsmanship here is absolutely appreciated.,392-70-2999
139546,2023-12-21,BF1414,Other,Male,24,Toronto,Yes,9,25,34,4,136,3,The handling was questionable but incurred only minute damages.,238-74-4046
137802,2023-11-29,BF3942,Other,Female,35,Miami,No,9,0,9,1,9,4,The delivery team handled the product with care.,866-08-9125
133100,2024-05-23,BF0809,Ornaments,Male,29,Liverpool,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.,887-24-1826
193085,2024-03-08,BF4831,Clothing,Female,21,Manchester,Yes,97,40,137,1,137,5,Premium quality as usual.,388-57-4394
199843,2024-09-05,BF8063,Ornaments,Female,23,Liverpool,Yes,15,40,55,1,55,4,The product was affordable here compared to other brands.,387-29-6443
146284,2024-04-18,BF2152,Ornaments,Female,24,Sydney,Yes,15,100,115,1,115,2,Careless handling by the delivery team.,687-41-6245
174019,2024-03-10,BF6975,Ornaments,Male,32,Pittsburgh,No,20,0,20,1,20,4,Discount deals was greatly appreciated.,851-68-6315
150401,2024-05-25,BF6604,Other,Male,27,San Francisco,No,10,0,10,1,10,5,Discount deals was greatly appreciated.,767-16-6191
129888,2023-11-18,BF6604,Ornaments,Male,24,Montreal,Yes,15,25,40,1,40,4,The product had excellent quality.,676-40-8687
136596,2023-11-21,BF7814,Clothing,Male,24,Portland,No,118,0,118,1,118,1,Never buying from here again.,136-79-2598
124325,2024-10-14,BF6604,Other,Female,18,Manchester,Yes,10,40,50,1,50,4,The product was affordable here compared to other brands.,125-79-9118
159022,2024-08-08,BF1681,Clothing,Male,19,Sacramento,No,97,0,97,1,97,3,Expected much better,372-47-5181
175012,2024-09-19,BF6693,Clothing,Female,22,New York,No,97,0,97,1,97,2,The product had an underwhelming design.,277-56-9553
165918,2024-07-12,BF9878,Ornaments,Male,25,Memphis,No,20,0,20,3,60,4,Premium quality as usual.,342-53-9149
144556,2023-12-07,BF2887,Clothing,Female,31,New York,No,130,0,130,4,520,5,Great design is one of the major positives of this product.,482-32-0644
168373,2024-06-09,BF6693,Clothing,Male,31,Sydney,Yes,65,100,165,2,330,5,The product was delivered quickly.,582-65-5122
